290	2	4058	3.043275	7.319097
291	2	9034	6.744966	-7.714328
291	2	966	0.372630	4.756253
292	3	4423	0.723899	-0.456063
292	3	3814	7.208506	-4.617505
292	3	1763	-4.606808	6.037570
293	1	10000	-4.289786	6.565790
294	1	10000	-8.754817	5.349846
295	3	3569	7.647674	-5.197950
295	3	3588	-1.669716	6.619295
295	3	2843	-0.974577	0.320946
296	1	10000	-7.302916	6.064762
297	1	10000	-4.190310	8.828232
298	2	2773	-3.942576	5.486105
298	2	7227	7.303465	-6.930207
299	1	10000	-0.604225	6.521623
300	2	2739	-3.219245	4.713046
300	2	7261	6.786725	-5.854345
301	1	10000	-9.352893	7.706051
302	3	4398	-1.467963	-0.026249
302	3	4592	-5.534835	7.363477
302	3	1010	5.184368	-3.156094
303	1	10000	-6.653586	8.148802
304	1	10000	-4.443111	6.805454
305	2	9014	-6.377105	6.657272
305	2	986	5.511759	-3.306174
306	2	4239	4.861785	-3.431692
306	2	5761	-1.691372	1.844883
307	2	3490	-4.080783	7.080593
307	2	6510	7.803442	-1.896778
308	2	5666	6.379205	-6.351039
308	2	4334	-0.079388	-0.222869
309	1	10000	7.320001	-4.768922
310	3	4257	-2.274855	6.428326
310	3	2332	5.322178	-5.451996
310	3	3411	5.282581	1.090422
311	2	8743	-4.572625	7.553448
311	2	1257	6.325279	-1.804533
312	3	4300	-2.593562	0.554153
312	3	4680	-9.135260	7.180365
312	3	1020	3.295198	-3.421290
313	2	3510	8.170831	0.574601
313	2	6490	6.511307	6.308586
314	2	4345	6.546745	-6.270041
314	2	5655	-4.979538	6.378214
315	1	10000	7.484482	-2.796598
316	2	6149	-1.607865	7.837433
316	2	3851	8.259656	-3.075763
317	2	7274	-5.043395	6.360177
317	2	2726	7.258415	-4.368840
318	1	10000	4.952702	-8.655784
319	2	8504	5.918995	-3.231605
319	2	1496	0.168145	5.803473
320	1	10000	-5.094778	8.511911
321	2	7815	5.397185	-1.719710
321	2	2185	-3.373837	5.710482
322	2	6703	8.345821	0.491681
322	2	3297	-1.180940	6.567853
323	2	6250	1.487963	5.613943
323	2	3750	5.470494	-1.722197
324	1	10000	-4.834756	7.258052
325	2	9807	8.742202	-6.061716
325	2	193	1.256726	5.084812
326	1	10000	5.396856	-5.928780
327	2	2104	4.742191	-1.222766
327	2	7896	-7.141223	6.453648
328	2	6149	-4.579672	5.710383
328	2	3851	6.937806	-7.018341
329	2	3089	-2.011092	8.749712
329	2	6911	7.531894	0.555993
330	1	10000	8.328084	-6.320779
331	2	5903	6.044893	-1.563825
331	2	4097	-2.624835	6.957728
332	2	2091	5.311821	-6.187127
332	2	7909	1.014502	-0.300053
333	2	4484	7.314925	-4.940731
333	2	5516	-2.611451	6.919034
334	1	10000	-2.308133	6.783405
335	2	7366	-3.653120	6.978216
335	2	2634	6.654433	-2.127070
336	3	5258	-0.204228	-0.408038
336	3	2162	-3.751941	5.820467
336	3	2580	6.117571	-4.431319
337	1	10000	-4.515763	6.742371
338	2	8531	-5.291827	6.218540
338	2	1469	5.346844	-1.601337
339	2	8602	-6.123678	5.972235
339	2	1398	5.439551	2.068017
340	2	5898	-3.125749	6.608005
340	2	4102	7.155951	2.205343
341	1	10000	-8.009253	8.868363
342	2	1213	-3.412840	5.819761
342	2	8787	8.397205	-3.590038
343	3	7459	7.507018	-3.060195
343	3	2025	1.833025	5.200232
343	3	516	-3.746174	5.501940
344	2	4960	6.641982	-2.775319
344	2	5040	-3.675506	6.647955
345	1	10000	-2.778865	-2.880834
346	2	6208	-5.061897	6.817989
346	2	3792	6.881470	-5.587432
347	3	2425	6.293806	-1.043939
347	3	5160	-0.262181	1.214301
347	3	2415	-4.440450	5.353786
348	1	10000	7.021142	-7.594272
349	1	10000	6.497141	-4.669518
350	2	3196	-0.725836	6.973085
350	2	6804	9.165948	-4.952825
351	1	10000	4.811783	-9.954054
352	1	10000	-5.940519	6.970094
353	2	7717	0.082706	-4.509114
353	2	2283	6.314580	-11.082509
354	2	7233	-2.658104	7.403839
354	2	2767	7.766462	-2.783872
355	2	2670	6.729590	-1.268071
355	2	7330	-3.969847	7.753813
356	2	5636	-4.850463	6.066934
356	2	4364	7.678333	-4.954061
357	2	4334	-4.002441	7.586598
357	2	5666	-0.622638	1.113314
358	2	5365	3.290649	8.170800
358	2	4635	8.002393	-2.958719
359	3	3545	5.769215	-8.661268
359	3	5551	-0.154993	-2.128764
359	3	904	-1.995383	4.442192
360	2	3531	6.308219	-2.602369
360	2	6469	-4.752133	6.512352
361	2	6262	-4.232794	1.060189
361	2	3738	-8.314247	7.676564
362	2	7662	6.269746	-5.645944
362	2	2338	-3.886666	5.430345
363	2	7404	8.532034	-6.016040
363	2	2596	-0.354467	6.584841
364	1	10000	-3.778919	7.306841
365	2	8908	-3.785908	8.794529
365	2	1092	7.365783	-1.590882
366	2	2775	7.425299	-6.928560
366	2	7225	-2.430448	5.603043
367	2	5837	-2.004042	8.118236
367	2	4163	7.707465	0.584995
368	2	8385	-5.380929	6.601185
368	2	1615	5.641695	-5.003344
369	2	9466	9.426898	-4.446261
369	2	534	-1.756151	6.222661
370	3	7430	6.215519	-2.004171
370	3	1915	2.033920	6.179246
370	3	655	-3.199820	6.605557
371	2	6242	4.339749	5.831684
371	2	3758	0.095073	7.930408
372	2	7364	-2.427786	-0.404171
372	2	2636	-5.788676	4.626423
373	2	4481	8.255897	-6.373158
373	2	5519	-1.117602	2.404388
374	1	10000	4.305265	-5.471159
375	1	10000	5.491979	-4.052451
376	2	8462	-7.674195	8.425716
376	2	1538	4.875323	0.885040
377	2	6977	2.846474	8.558690
377	2	3023	-1.867143	8.620375
378	2	9455	8.049470	-6.603667
378	2	545	-3.691200	6.232973
379	2	9369	8.126762	-6.242808
379	2	631	-0.759403	3.961300
380	2	6621	3.162731	0.221384
380	2	3379	-2.259352	5.534196
381	1	10000	7.037860	-7.017702
382	2	561	0.355754	4.919732
382	2	9439	3.221962	-1.594386
383	1	10000	5.805923	-4.141736
384	2	8729	8.102110	-3.347199
384	2	1271	-1.298470	4.736999
385	3	2453	1.864415	-0.182232
385	3	3634	7.366192	-4.102812
385	3	3913	-3.279637	6.916265
386	2	7151	7.511845	-4.514173
386	2	2849	-2.803893	7.386418
387	2	7595	7.044508	-4.184386
387	2	2405	-0.759531	6.562080
388	3	6008	-1.921623	2.078711
388	3	1447	6.521804	-2.440885
388	3	2545	-5.213591	6.081375
389	2	2242	7.063602	-3.593312
389	2	7758	-5.425624	7.925644
390	3	5496	-0.862433	-0.766166
390	3	2638	-5.802829	4.611291
390	3	1866	5.672908	-7.380000
391	2	9221	6.518874	-5.924663
391	2	779	-2.761873	4.684329
392	1	10000	8.293125	-4.677349
393	2	7829	8.001726	-5.441432
393	2	2171	-3.809848	5.689827
394	2	3536	7.081407	-6.819008
394	2	6464	-2.939227	5.490517
395	2	9341	5.629496	-4.088521
395	2	659	-4.012390	5.152187
396	2	5492	-6.408404	7.982607
396	2	4508	-6.408398	1.840371
397	2	7345	-6.234662	7.336030
397	2	2655	5.702914	-2.335700
398	1	10000	6.254431	-7.867400
399	1	10000	6.369860	-8.986801
400	2	7419	-5.270904	7.409440
400	2	2581	6.321978	-2.551462
401	3	3511	5.895622	-2.912286
401	3	5257	-0.425977	-1.198000
401	3	1232	-2.938229	5.088076
402	2	8977	8.105647	-2.581896
402	2	1023	-3.972514	6.879370
403	3	1640	-3.821327	7.273229
403	3	3176	5.983354	-2.819266
403	3	5184	1.085078	-2.747466
404	1	10000	5.853448	-7.257265
405	2	6165	7.408897	-3.564100
405	2	3835	-4.267453	8.160089
406	3	8375	8.908335	-5.754419
406	3	1261	-1.936153	5.951687
406	3	364	3.469926	4.419918
407	1	10000	-8.770544	5.795592
408	2	8195	-4.981013	7.270211
408	2	1805	6.198788	-2.799830
409	2	5986	-2.912047	0.690862
409	2	4014	-9.375370	7.171659
410	2	8534	6.781240	-6.597584
410	2	1466	-4.064249	5.769140
411	2	7531	-4.527736	7.635564
411	2	2469	8.412502	-1.012274
412	3	8947	7.194850	-4.941471
412	3	759	-2.111170	6.671671
412	3	294	1.952820	6.303059
413	2	454	5.004835	-0.405834
413	2	9546	-4.291859	6.314768
414	3	5812	5.969168	3.005002
414	3	3154	0.809330	7.940643
414	3	1034	6.660041	-0.183576
415	3	3959	1.356001	0.196034
415	3	2876	-2.872845	5.604342
415	3	3165	6.949190	-2.088740
416	2	8086	7.634223	-6.348161
416	2	1914	-3.341974	6.185246
417	1	10000	7.097044	-4.874082
418	2	7921	-5.043607	5.601902
418	2	2079	6.178932	-5.508552
419	3	4507	-7.526922	7.301883
419	3	4768	-1.320208	1.054015
