17,2,78.365784,34.512524,4.675564,78.138563,0.788239,0.787082,0.38183,0.776649,9.817074,5.0,43.408644,15.405788,1.0,0.018134,11.019264,5.0,68.891043,9.635764,3.0,0.012271,13.2607,1.0,0.020057,11.103607,3.0,64.939263,12.291922,4.0,0.053282,15.491386,4.0,75.076816
18,2,79.058108,6.265613,10.711975,89.760843,0.378543,0.40686,0.158842,0.737491,11.979596,3.0,78.083139,5.065834,3.0,0.01619,14.171032,2.0,30.849516,6.834018,5.0,0.046851,11.012401,1.0,0.303389,2.541014,3.0,98.885491,3.033065,2.0,0.035549,16.336216,5.0,97.986688
19,1,88.758483,78.759028,1.861254,79.497552,0.270508,0.325786,0.902499,0.655328,9.780171,2.0,78.761398,18.656409,5.0,0.032292,9.049278,4.0,55.697827,17.489303,2.0,0.036074,11.067929,1.0,0.043039,19.134804,3.0,3.833089,3.296011,6.0,0.019991,1.718638,3.0,44.207638
20,2,84.792283,97.577447,28.156114,63.709573,0.272159,0.530185,0.182436,0.732746,5.129281,4.0,67.884175,17.264504,1.0,0.034328,3.206892,2.0,92.462264,1.796627,1.0,0.026479,17.932105,6.0,0.015913,10.757881,5.0,54.105324,3.342559,6.0,0.011471,2.339293,5.0,33.984229
21,1,5.027593,46.736528,58.616913,27.719484,0.55899,0.97327,0.149478,0.214916,14.712522,5.0,26.366155,18.437402,1.0,0.078769,2.882769,4.0,97.704843,16.607875,6.0,0.068528,16.992281,6.0,0.025999,1.790571,2.0,12.653099,14.105181,2.0,0.017237,3.243655,3.0,92.034669
22,2,75.960515,16.891972,59.202527,5.953041,0.565493,0.705642,0.367782,0.169137,3.50408,1.0,45.221192,10.330439,4.0,0.010165,3.820038,5.0,77.082601,7.748732,1.0,0.010799,7.75175,3.0,0.071006,5.840575,6.0,83.108551,17.452612,4.0,0.020039,3.927366,5.0,68.298508
23,2,94.918576,90.291524,64.581436,18.331644,0.936608,0.866007,0.980967,0.512269,12.880793,6.0,13.002309,13.299358,5.0,0.010087,11.674144,5.0,25.205088,5.553136,6.0,0.136049,2.796442,2.0,0.014517,11.383322,3.0,76.424468,13.244153,3.0,0.019104,4.925858,4.0,20.324307
24,3,49.439917,73.73629,20.715339,11.130771,0.396161,0.828637,0.345485,0.379304,16.420123,5.0,5.498114,16.189792,5.0,0.023259,7.653042,5.0,75.363109,4.887787,2.0,0.013128,6.523196,4.0,0.120538,8.3169,5.0,42.468184,15.145494,4.0,0.011864,1.851806,5.0,26.355636
25,2,47.761494,34.522891,3.192639,84.729287,0.849999,0.735049,0.396976,0.765546,13.710907,3.0,97.64887,11.166613,3.0,0.049871,16.687884,2.0,87.549664,9.328606,2.0,0.023765,18.102813,3.0,0.013418,13.2201,1.0,2.646437,17.677344,2.0,0.036418,18.283269,4.0,16.900469
26,1,68.90208,73.477033,79.936355,18.010193,0.696189,0.25116,0.449999,0.865816,8.711919,1.0,63.076804,16.121423,1.0,0.023007,14.107244,5.0,7.444437,4.246165,1.0,0.028383,12.548804,1.0,0.018015,11.816907,6.0,21.728224,14.337616,4.0,0.164395,12.683063,4.0,40.527739
27,2,70.71936,12.52603,30.333034,48.69695,0.604953,0.709233,0.959956,0.498335,9.32074,1.0,71.970276,9.206804,2.0,0.018794,14.157232,2.0,25.254526,9.140668,6.0,0.017036,6.452196,1.0,0.074166,0.587588,1.0,76.116682,11.332981,3.0,0.020715,14.247113,2.0,33.885793
28,2,82.592065,66.328479,84.067027,5.222336,0.486188,0.766739,0.730883,0.30639,11.644906,5.0,57.410236,18.719466,5.0,0.01598,13.073773,1.0,82.152432,1.717163,5.0,0.031845,5.042407,4.0,0.010642,10.750198,1.0,10.083716,12.501044,5.0,0.015355,16.469848,1.0,84.819637
29,2,7.216335,78.610537,33.118211,24.817768,0.10148,0.584667,0.623653,0.224031,1.313592,1.0,22.224901,12.071657,6.0,0.010882,3.68869,1.0,87.379094,9.042668,4.0,0.028429,7.569183,4.0,0.012161,8.496069,1.0,26.091053,5.069649,2.0,0.01808,8.538955,1.0,27.677021
30,3,13.780175,61.59447,79.114643,33.632109,0.41263,0.12962,0.12313,0.789798,3.422847,2.0,50.483463,3.398373,5.0,0.019225,0.190364,3.0,25.054599,7.46125,6.0,0.013063,1.785112,6.0,0.081803,5.875361,5.0,74.771963,2.569769,3.0,0.048397,15.707101,6.0,84.194856
31,3,44.010195,94.024542,45.403993,81.018574,0.591982,0.134721,0.236605,0.153562,15.369879,3.0,66.973121,1.171976,4.0,0.012748,3.814686,1.0,45.048935,3.284546,4.0,0.017159,16.518906,4.0,0.018735,13.056576,3.0,65.258862,10.046865,5.0,0.060885,13.126659,5.0,49.61584
32,2,60.450853,54.833198,55.906413,16.304993,0.627576,0.162376,0.501678,0.922335,5.870049,5.0,45.187164,9.730568,6.0,0.011704,8.027842,2.0,96.268005,6.727181,4.0,0.011648,9.556981,4.0,0.031399,17.927293,5.0,37.366468,15.990625,4.0,0.095662,18.837868,6.0,78.621896
33,1,73.911467,65.358725,13.230449,14.148987,0.479491,0.831656,0.464352,0.956563,10.263752,5.0,29.087798,12.316379,5.0,0.021421,3.220127,2.0,81.934141,8.863504,3.0,0.010917,9.049344,1.0,0.128403,10.05817,1.0,99.084966,8.444947,2.0,0.036618,10.563357,6.0,8.395475
34,2,79.877707,87.016366,64.223299,47.278942,0.402335,0.834642,0.309347,0.389273,10.252873,4.0,68.962434,17.604902,3.0,0.015446,12.722984,1.0,66.545644,10.11802,3.0,0.217506,8.412647,5.0,0.045779,8.878935,6.0,85.571699,9.341089,3.0,0.016266,0.616526,1.0,81.791963
35,2,90.036327,41.973258,3.219572,76.955361,0.848722,0.877979,0.133279,0.63724,16.12055,4.0,15.083846,15.099043,3.0,0.03434,5.610391,3.0,72.744757,4.434797,5.0,0.015619,16.100382,6.0,0.018724,18.836276,3.0,11.71374,3.509233,1.0,0.012698,13.525495,1.0,22.916723
36,2,53.492611,63.526313,81.233002,47.986263,0.402631,0.786127,0.910866,0.412503,1.713829,4.0,48.341974,15.733059,5.0,0.020054,16.334049,1.0,96.440763,6.566397,3.0,0.029452,16.000965,5.0,0.017719,11.442627,2.0,95.118923,14.321393,5.0,0.012206,14.886687,5.0,24.497969
37,1,40.424755,10.746406,79.070867,33.637363,0.738387,0.483962,0.75597,0.84626,1.094384,6.0,4.764888,2.875617,2.0,0.014545,8.607723,5.0,59.76592,7.539046,2.0,0.033965,5.57585,2.0,0.32024,15.315827,1.0,40.488582,2.674276,1.0,0.012582,8.418398,1.0,37.039332
38,1,17.8035,19.420816,16.566531,19.717355,0.345395,0.425416,0.571494,0.816721,2.259804,4.0,62.894619,5.149104,5.0,0.039131,16.527456,2.0,24.537222,4.676466,1.0,0.0161,1.319487,4.0,0.015865,15.365664,4.0,78.524504,13.490982,2.0,0.035859,17.228174,2.0,97.956382
39,3,24.780301,48.263233,70.152289,47.836762,0.283547,0.352384,0.527522,0.398677,17.782057,3.0,55.73329,15.660333,1.0,0.024994,9.346284,2.0,12.653136,11.07468,4.0,0.03396,16.981508,1.0,0.013943,1.52477,5.0,52.352686,15.64211,4.0,0.016809,2.367145,1.0,58.119026
40,3,91.236035,88.237534,45.558319,22.47573,0.33778,0.833516,0.508268,0.545932,12.367859,5.0,3.212909,4.809456,4.0,0.125864,14.495118,2.0,32.838406,0.574022,3.0,0.043902,15.861787,4.0,0.015793,4.165272,1.0,24.217362,13.962942,3.0,0.052404,14.127322,2.0,14.703875
41,2,38.887152,83.559583,63.488325,96.447717,0.796288,0.559167,0.703059,0.278552,16.459257,5.0,62.465201,11.896767,2.0,0.066636,0.640705,1.0,62.668357,18.433338,5.0,0.014363,18.366069,4.0,0.04103,16.987194,4.0,5.555229,1.493051,5.0,0.010331,15.450056,5.0,15.144456
42,3,78.291687,87.089352,81.784624,6.716572,0.770131,0.924318,0.752828,0.127647,9.472074,5.0,40.024562,12.435632,3.0,0.028209,9.675686,4.0,68.11057,17.818901,3.0,0.028205,7.024576,5.0,0.011593,15.728769,3.0,72.735875,7.304508,6.0,0.020293,18.180297,3.0,50.587951
43,2,53.875853,84.834232,17.563807,57.364795,0.11225,0.604278,0.417306,0.441677,13.351356,6.0,51.809393,2.899584,1.0,0.023856,18.022002,1.0,33.736287,3.992077,2.0,0.018865,6.447751,2.0,0.010245,2.047484,5.0,78.865145,11.784438,4.0,0.025304,1.401172,5.0,81.640382
44,2,94.442897,46.942115,72.827453,53.294534,0.842808,0.75425,0.243999,0.841678,17.672057,5.0,71.716699,18.969259,3.0,0.015556,17.14032,2.0,94.347757,14.427658,6.0,0.022506,11.508362,3.0,0.011361,10.815836,6.0,20.208402,12.7394,2.0,0.022491,9.554424,3.0,44.018331
45,2,31.414398,62.901664,75.14067,99.913639,0.900324,0.187588,0.588464,0.32128,4.193995,1.0,98.312241,4.210064,4.0,0.013783,5.511096,5.0,82.550901,8.517008,4.0,0.618682,0.546927,2.0,0.023477,10.207277,6.0,46.070605,7.462975,3.0,0.238772,7.854103,6.0,3.788914
46,2,89.446798,15.983924,74.069908,66.286021,0.897854,0.735208,0.450934,0.535642,9.621455,1.0,73.929493,1.008494,5.0,0.023044,6.888937,4.0,21.738675,16.154686,6.0,0.019636,11.995409,6.0,0.021639,15.579608,6.0,17.06292,15.346537,3.0,0.135418,2.702711,6.0,41.038242
47,2,55.766701,92.994881,37.010253,77.508794,0.69989,0.510167,0.72057,0.592743,11.109416,6.0,99.900457,3.440536,3.0,0.023721,1.960576,5.0,39.79958,15.229366,2.0,0.035257,2.866773,6.0,0.189774,1.657396,1.0,6.60693,5.184928,2.0,0.12295,4.154872,5.0,42.801101
48,1,20.473383,22.143778,41.503842,43.799083,0.600587,0.532326,0.662711,0.508044,10.331526,1.0,10.729537,0.340137,4.0,0.010716,2.979501,5.0,40.919519,18.15262,5.0,0.012679,17.629537,2.0,0.025803,2.074346,6.0,95.401921,11.245966,4.0,0.03363,11.639148,2.0,59.250792
49,2,31.216338,91.299539,72.181492,73.020603,0.96401,0.978752,0.327671,0.375953,15.857532,2.0,97.208846,17.59014,6.0,0.024236,5.91177,1.0,74.362181,15.212559,2.0,0.013593,8.873378,6.0,0.023693,16.251616,3.0,60.562985,14.131779,6.0,0.016605,0.597153,5.0,41.10854
50,2,61.071408,45.920415,52.941602,24.484178,0.488341,0.994692,0.625757,0.295892,13.893728,6.0,56.301947,2.922844,6.0,0.013839,10.315917,3.0,15.724737,19.179935,4.0,0.014907,14.305577,2.0,0.011715,14.398599,1.0,64.338023,10.629112,1.0,0.053338,18.546912,1.0,25.437418
51,2,1.505722,64.330869,77.732578,82.577854,0.327826,0.594024,0.836852,0.232292,0.542681,4.0,35.683349,3.812255,2.0,0.022896,13.043117,2.0,78.553139,10.857352,1.0,0.011187,4.187414,3.0,0.784069,17.204149,3.0,75.823965,7.746464,1.0,0.022191,6.446422,6.0,67.681432
52,2,3.856332,73.123208,10.861153,68.499767,0.641799,0.660895,0.308722,0.888174,1.758778,4.0,8.765417,11.578453,2.0,0.011966,1.926059,2.0,62.358201,15.179263,4.0,0.028401,11.040015,5.0,0.010137,19.201329,5.0,20.860241,17.378277,1.0,0.012028,5.216693,2.0,87.228915
53,1,74.472103,42.995668,53.105884,52.850304,0.425388,0.113324,0.814591,0.179912,10.288597,5.0,45.219509,11.341659,3.0,0.020467,15.778838,3.0,34.069384,7.500894,2.0,0.625883,0.964164,2.0,0.017513,15.974025,2.0,57.024936,1.526413,6.0,0.563435,2.728597,5.0,76.967092
54,2,61.558343,93.048922,52.425916,6.424343,0.3434,0.291491,0.177218,0.372239,11.978141,1.0,97.561049,11.210163,5.0,0.012198,15.849825,5.0,59.271625,3.272928,5.0,0.015215,6.156634,4.0,0.050955,10.245955,4.0,85.14795,2.663378,5.0,0.019301,13.51146,5.0,80.08174
55,2,55.849081,45.632543,56.587143,35.992492,0.866912,0.339571,0.892436,0.20473,11.985067,6.0,95.600646,10.948988,2.0,0.012163,12.834402,1.0,63.887395,16.803867,5.0,0.028157,8.784156,4.0,0.012987,14.542089,6.0,28.617263,17.545676,3.0,0.013657,17.507151,5.0,30.183581
56,2,99.805461,63.285302,11.468672,50.542069,0.679839,0.59044,0.977566,0.14188,15.372667,4.0,87.218912,12.705475,4.0,0.061578,4.44328,3.0,78.493921,12.541696,3.0,0.021051,11.195104,6.0,0.211175,0.673513,6.0,87.597463,3.337208,4.0,0.010439,10.174908,6.0,32.548184
57,2,68.648171,2.528169,10.011168,24.048271,0.918143,0.508877,0.438451,0.605489,12.249839,3.0,45.454293,9.70337,2.0,0.042674,17.236879,6.0,2.3839,7.541052,6.0,0.014018,5.576925,3.0,0.312337,10.879895,4.0,49.396581,15.471608,2.0,0.143843,18.131698,1.0,89.966348
58,3,91.604997,77.704272,64.747505,68.920261,0.90976,0.846393,0.99584,0.700574,9.188205,3.0,75.602625,6.495323,3.0,0.07908,10.882927,5.0,60.160093,9.850383,5.0,0.120254,9.501296,6.0,0.010511,9.746603,6.0,87.436787,1.86198,5.0,0.0108,5.108599,4.0,95.25322
59,2,99.044271,74.063181,52.915274,26.595139,0.798947,0.734041,0.107794,0.787042,14.378362,4.0,79.069362,16.626748,1.0,0.033993,10.524773,5.0,55.899166,1.20079,2.0,0.050974,2.86056,6.0,0.011069,13.456804,5.0,22.961902,2.177368,5.0,0.022514,7.36395,6.0,42.373928
60,2,7.732226,83.362038,23.854018,6.823994,0.7744,0.4059,0.742838,0.343283,12.432202,2.0,67.073828,7.086034,5.0,0.974322,0.690501,3.0,54.962815,10.813393,6.0,0.013737,12.988493,3.0,0.018119,10.404915,6.0,56.176496,16.213692,5.0,0.012792,7.610345,3.0,55.650744
61,2,73.612259,60.085618,22.158565,12.580475,0.435744,0.980527,0.225127,0.668709,16.925972,4.0,2.702914,9.968216,5.0,0.015998,2.50481,6.0,95.914851,7.399047,1.0,0.031967,2.136051,2.0,0.017766,3.874041,5.0,73.473291,1.51447,2.0,0.112293,9.272031,6.0,98.503117
62,2,50.696682,78.926907,95.28028,17.277126,0.900829,0.458981,0.100609,0.626565,5.042042,5.0,69.53216,17.7304,6.0,0.020413,11.484072,4.0,47.409108,1.881315,6.0,0.030727,1.783432,2.0,0.018488,11.513164,2.0,32.896074,14.340015,6.0,0.063421,3.817918,3.0,51.475341
63,2,88.348969,13.229261,70.559114,82.30933,0.969251,0.771299,0.514337,0.564534,11.061888,2.0,95.55461,6.027587,2.0,0.027388,7.04122,2.0,33.913089,17.296661,3.0,0.013671,15.475193,6.0,0.01142,15.231081,5.0,90.63336,10.241245,1.0,0.279852,16.610789,4.0,35.791788
64,2,24.206975,89.105711,8.280513,98.933797,0.392068,0.422765,0.662058,0.721086,15.800642,1.0,78.350186,13.241673,1.0,0.012679,14.578804,1.0,69.09565,11.383594,4.0,0.012595,5.020214,2.0,0.084529,3.255828,5.0,40.546997,12.335819,3.0,0.101909,18.847891,2.0,37.221774
65,2,63.581135,46.957239,91.663084,4.40219,0.998389,0.948395,0.311015,0.15269,9.299741,3.0,92.435015,7.830304,1.0,0.031214,12.067906,1.0,80.796036,11.658858,2.0,0.028157,0.559066,6.0,0.161743,13.581317,3.0,68.653972,2.662618,5.0,0.028168,5.322902,2.0,40.383594
66,2,94.759169,25.589007,75.379455,36.93049,0.119735,0.761928,0.407814,0.990056,5.132996,2.0,19.131467,7.564208,6.0,0.021697,6.237841,2.0,91.892716,11.226602,2.0,0.02381,6.032909,2.0,0.745155,14.961708,2.0,65.751298,0.475202,5.0,0.021607,16.158665,2.0,18.848246
67,2,64.398702,66.73677,75.946827,48.773735,0.896153,0.313135,0.544307,0.582114,10.966435,1.0,45.320155,18.346232,5.0,0.011988,13.970216,3.0,72.72925,0.456892,2.0,0.012132,14.139516,3.0,0.069614,8.712663,3.0,25.726776,12.966338,5.0,0.010566,10.520412,2.0,32.491339
68,3,33.04845,48.066753,87.34739,7.609258,0.839092,0.486397,0.133764,0.702256,4.427954,4.0,92.080656,10.069778,3.0,0.01783,4.194744,1.0,89.23218,11.396911,5.0,0.11215,4.615833,3.0,0.01845,0.807435,6.0,73.822084,4.863193,3.0,0.037135,14.676126,3.0,49.328893
69,2,69.057614,75.447953,35.138106,52.548046,0.910848,0.819113,0.900595,0.636767,17.039773,6.0,4.31445,4.586191,3.0,0.013862,2.317516,4.0,8.894844,9.868951,4.0,0.013839,18.302125,6.0,0.010188,5.768816,6.0,46.238388,3.8489,5.0,0.015111,7.078156,4.0,65.271209
70,1,1.469075,73.589144,11.362068,9.865859,0.443333,0.70158,0.342317,0.130491,0.313122,2.0,18.918853,7.189167,1.0,0.014104,8.02612,1.0,17.363228,18.591894,1.0,0.30306,14.641304,3.0,0.070532,13.714794,5.0,99.110607,1.490662,4.0,0.019652,8.386226,5.0,10.340289
71,2,14.164792,85.402011,59.513619,8.845172,0.690604,0.561592,0.201392,0.1219,15.000426,4.0,9.977057,6.904692,3.0,0.014935,2.26896,2.0,1.575849,12.860606,2.0,0.063012,3.856025,3.0,0.095114,8.392706,1.0,58.152764,4.808333,5.0,0.012739,6.122386,5.0,24.945311
72,2,28.748668,28.734156,23.527787,3.741548,0.335215,0.252378,0.15149,0.83563,8.568783,5.0,75.417556,1.322343,4.0,0.010012,12.967917,6.0,72.359648,10.106887,3.0,0.017838,14.4658,2.0,0.012548,9.578018,4.0,51.659938,10.703785,1.0,0.030125,4.673307,2.0,52.439799
73,2,63.88148,7.499969,13.37108,8.343351,0.104693,0.345666,0.640244,0.151522,8.818103,3.0,45.357125,17.566447,2.0,0.010251,2.835085,6.0,89.47686,8.860305,3.0,0.019885,15.103002,3.0,0.018125,14.825005,3.0,37.837686,16.327919,4.0,0.030246,7.481595,1.0,35.313474
74,2,18.617914,82.182237,35.881762,38.832915,0.393687,0.575603,0.327546,0.742323,8.026688,1.0,7.80588,5.966818,2.0,0.013812,17.123286,6.0,82.759411,1.150087,1.0,0.031544,10.171042,3.0,0.017568,10.862468,6.0,92.156165,4.669484,6.0,0.023717,5.521711,2.0,44.207345
75,2,5.316394,71.400364,10.541251,47.275254,0.199641,0.45737,0.299089,0.463617,12.315296,3.0,91.773368,4.121868,3.0,0.042869,12.655105,6.0,17.344058,7.331681,6.0,0.149432,3.909066,3.0,0.012415,10.185819,2.0,75.94366,4.41824,5.0,0.017886,5.45775,4.0,70.158035
76,2,87.426962,48.710574,23.626285,61.524349,0.113909,0.73448,0.151916,0.466313,8.243795,3.0,53.690387,14.356548,6.0,0.014262,1.414747,3.0,56.105103,4.592841,1.0,0.011749,6.374671,2.0,0.0139,10.622571,1.0,25.514548,11.261426,3.0,0.011827,6.965122,4.0,51.57127
77,2,74.798215,17.716736,11.986767,93.446234,0.270834,0.696385,0.31898,0.379717,1.511516,6.0,87.573278,18.037029,6.0,0.013627,9.767774,5.0,71.229456,6.063842,4.0,0.036436,1.045449,6.0,0.034713,3.310717,5.0,4.358983,9.822114,2.0,0.257091,7.790215,1.0,53.958375
78,2,11.759054,98.817084,19.733848,38.562604,0.685071,0.235356,0.37361,0.219311,9.071141,6.0,23.763493,9.828341,1.0,0.023647,2.880093,2.0,97.607321,0.354292,6.0,0.028157,4.572429,5.0,0.017028,13.432327,6.0,88.075013,6.264942,4.0,0.011547,2.689929,2.0,42.649614
79,2,13.101698,18.748755,85.823545,94.605568,0.163005,0.977478,0.51747,0.421002,15.4819,5.0,25.551902,1.658183,1.0,0.09367,1.565138,4.0,2.635057,18.933669,2.0,0.026641,13.030491,5.0,0.010514,14.688536,6.0,49.408015,13.837825,1.0,0.010242,16.688758,2.0,69.025852
80,2,52.541511,69.609866,33.384941,98.975618,0.438069,0.787207,0.113461,0.382274,4.790924,6.0,70.933921,7.031848,3.0,0.032023,7.368618,2.0,46.041276,19.125742,1.0,0.016114,14.206201,6.0,0.032811,19.145469,2.0,91.438746,13.49892,3.0,0.035915,7.837126,2.0,57.38233
81,2,20.829109,82.126086,56.329487,99.360389,0.202154,0.195443,0.523625,0.949684,11.499715,4.0,74.125347,17.590834,3.0,0.016236,6.210208,6.0,39.768963,0.472779,5.0,0.046342,15.513567,4.0,0.02762,0.990888,5.0,19.044682,14.17351,5.0,0.709953,10.364372,5.0,9.306502
82,1,33.030179,18.01868,22.449613,58.235664,0.622801,0.837928,0.640017,0.634694,7.220286,6.0,44.648029,5.740689,4.0,0.011078,9.256437,3.0,70.523618,10.369124,3.0,0.022038,1.890214,3.0,0.013763,1.731843,4.0,77.767453,15.786447,6.0,0.044679,16.037782,6.0,2.545358
83,1,95.955524,92.970876,16.460186,82.180856,0.488063,0.762833,0.829241,0.358539,4.633826,3.0,33.446793,8.110935,3.0,0.026745,6.972793,6.0,80.695235,15.190554,5.0,0.011411,0.787155,3.0,0.052582,6.232348,1.0,87.356424,0.320341,4.0,0.018611,14.731807,2.0,67.975294
84,3,34.844189,5.478595,8.089883,75.755046,0.600065,0.120615,0.734417,0.766083,17.393632,5.0,60.536102,15.783673,2.0,0.024664,6.774774,3.0,16.228345,9.469468,6.0,0.016578,3.815892,3.0,0.082259,9.378885,6.0,70.245251,3.636564,5.0,0.021547,11.468091,4.0,51.154822
85,1,92.334668,38.526109,4.775376,57.130675,0.63118,0.275167,0.47744,0.980924,6.766743,3.0,76.058587,4.863428,5.0,0.091485,10.222378,6.0,33.267483,8.496709,5.0,0.19948,13.762299,1.0,0.142636,17.499021,4.0,90.785992,13.804264,2.0,0.010363,12.950446,6.0,49.078423
86,2,81.479434,60.76146,72.084218,18.094513,0.736632,0.344655,0.567149,0.848037,16.943437,3.0,13.248312,15.342842,3.0,0.01631,7.568089,5.0,25.410512,6.248342,6.0,0.01997,6.278752,3.0,0.020812,12.459178,4.0,62.503922,2.878654,2.0,0.010054,6.991181,1.0,77.042715
87,2,47.426465,13.106302,56.145727,72.371267,0.815528,0.899518,0.463242,0.880905,7.730976,4.0,25.170127,13.77217,1.0,0.074563,15.775603,2.0,98.151568,7.726279,5.0,0.021303,18.130061,5.0,0.011689,1.306593,5.0,22.636909,9.266897,4.0,0.013677,4.892819,5.0,13.254292
88,2,18.993403,60.072142,37.862411,88.976732,0.270073,0.785561,0.882179,0.388622,3.335436,4.0,40.529832,3.235774,1.0,0.032263,15.848065,4.0,70.693901,3.811241,5.0,0.028014,12.78158,3.0,0.030287,6.473987,2.0,27.278315,4.690299,4.0,0.033124,11.405935,1.0,85.132456
89,2,13.346676,80.95032,29.215192,99.244468,0.13948,0.977198,0.180917,0.895361,14.314687,2.0,38.649991,16.485723,6.0,0.010883,16.376549,1.0,10.130566,5.828614,2.0,0.014984,11.641744,5.0,0.014893,0.722576,6.0,48.523765,7.589952,6.0,0.02335,8.077794,5.0,12.984319
