49	2	4.960144	6.296301	-3.504977	-3.665026	-6.952165	-5.207862	7.782404	7.601606
50	2	-5.023786	-3.950396	6.121466	6.036651	6.965410	5.527976	-2.716396	-0.153238
51	2	2.032086	3.155613	0.437744	1.333029	-8.300776	-4.155821	6.537237	8.463491
52	2	2.559503	6.645849	0.693400	0.259051	-3.746292	-4.104651	5.135240	6.233277
54	2	7.433332	8.318385	-2.497846	-7.909327	-4.742744	-3.586497	8.041789	4.109246
55	2	-5.185975	-3.895412	5.986581	7.455596	6.009492	6.812599	-5.081641	-3.303084
56	2	0.026165	-4.170042	3.552359	7.983864	7.197179	6.743895	-5.140971	-3.129501
57	2	-1.571697	-4.931306	4.427106	4.443202	0.999276	1.059333	-1.139727	0.463810
59	2	-3.274073	-3.408610	8.925508	5.078578	6.933551	6.656440	-2.079249	-5.799588
60	2	3.314532	7.681649	-1.330620	-7.762282	-2.752359	-2.101516	4.973729	4.293161
61	2	7.394993	5.933257	-5.379863	-5.536105	0.002367	-1.860316	6.339250	4.192068
62	2	5.814493	7.423492	-0.834381	-4.665967	-5.919465	-3.165497	9.662936	4.785256
63	2	-5.162815	-7.011294	7.099957	7.186764	6.003068	4.080413	-5.820695	1.167505
64	2	5.817253	7.393136	-5.142119	-1.407435	-0.010637	-1.799755	3.594116	5.410913
65	2	5.857819	5.360686	-0.526280	-4.905356	-4.625317	-2.965959	8.061817	4.848987
66	2	9.596075	5.069599	1.068090	-4.174002	-0.143595	-3.160167	7.306127	5.205974
67	2	-5.518961	-4.810292	7.122841	6.380715	6.095543	7.717888	-1.245474	-5.126474
69	2	6.244402	6.525274	-6.834500	-5.709816	-1.879944	-2.779730	5.286013	6.365190
71	2	-1.069848	6.620166	5.080409	-0.113681	4.357034	7.242193	-0.637357	-4.753660
72	2	-4.300905	0.651420	1.607253	0.289472	6.422163	6.831020	-3.060501	-6.641497
73	2	9.161448	4.439267	-6.640503	-1.205870	2.728767	-0.591623	4.197496	5.306165
74	2	5.493124	7.119583	-4.870719	-5.152648	-3.197060	-3.466754	6.775291	5.705511
75	2	4.734247	7.270815	-7.115303	-5.265529	-6.115375	0.427620	5.125106	6.667460
76	2	9.581265	6.038107	-3.418267	-4.542297	-2.294061	-4.013129	7.172354	7.043709
77	2	1.657031	-5.927638	0.435665	5.332424	-3.633877	-6.263797	5.231831	7.676807
78	2	4.099797	8.674039	-6.505586	-4.391764	-2.968951	-2.795002	5.722994	7.454432
79	2	-1.630956	-2.015112	7.373753	7.772331	5.884832	4.254057	-4.755378	0.473313
80	2	-4.206389	-2.631195	8.193060	8.015305	6.906149	6.447798	-3.231830	-2.474491
81	2	-5.131427	-1.030135	6.749214	6.709069	6.516365	4.283436	1.612319	3.119761
86	2	6.788164	7.461856	-4.550134	-7.903587	-2.662853	-2.787892	6.792241	4.324605
87	2	-1.356812	-8.220910	6.921267	6.360287	5.598771	3.721025	0.229020	0.373883
88	2	-2.524136	-5.044403	5.421779	7.503050	6.111283	6.252906	-4.112460	-2.977866
89	2	-5.207901	-2.766901	7.335243	6.792373	6.525054	6.159563	-4.301616	-2.326681
91	2	6.544734	8.386841	3.853917	-3.115831	-1.520220	-1.332430	6.861168	3.343293
92	2	6.235933	4.176521	-5.056443	-3.087904	1.376887	-0.503156	6.278365	4.303444
93	2	5.947368	5.823626	0.865454	-1.724643	-2.794998	-3.041698	7.156895	4.674740
95	2	-5.051076	-4.515819	6.212252	7.026865	5.455850	6.233392	-4.145386	-1.455024
96	2	-3.970758	-4.998245	5.183321	8.780370	5.245948	5.732264	2.977402	0.916755
98	2	8.825670	8.211839	-1.428119	-5.249707	2.890704	7.424876	5.110394	1.222450
100	2	-5.683221	-1.757648	4.496675	0.796828	-2.043480	-1.687579	2.874230	-0.484581
101	2	6.798544	8.890873	-4.336147	-5.628328	-3.222375	-0.370768	5.998736	5.081834
102	2	-5.330396	-2.865443	7.695404	6.708408	7.049999	6.743691	-3.262478	-1.996455
103	2	6.165875	5.505610	-5.386255	-3.961059	-6.223849	-6.409687	3.297785	8.027880
105	2	-4.448512	-1.297014	7.559457	6.688293	7.442962	6.717873	-1.956547	-0.185300
106	2	-1.729462	-5.123410	7.612652	6.632006	7.255766	7.513549	-2.356886	-1.573513
107	2	-6.463448	-2.545268	6.677716	7.485134	5.156168	6.303919	-5.206596	0.617832
108	2	-3.773257	-6.414278	5.580555	4.326274	7.549018	3.515465	0.479339	-0.120319
109	2	4.346676	4.700166	-1.080473	-5.785508	-7.602038	-5.725361	7.689552	6.675116
110	2	4.251902	5.572720	-4.457161	-2.960426	-5.642388	-3.621389	5.762802	5.643216
113	2	6.616428	8.619260	-3.281630	-4.590448	-3.667957	-1.786351	5.833235	6.491783
115	2	7.199327	6.750620	-5.003922	-3.319703	-3.424162	-5.380442	6.973961	5.576580
116	2	-3.871335	-7.705335	8.943864	8.032179	6.605125	5.010075	-1.344332	-1.875531
117	2	-0.990408	-2.216713	5.763500	6.028566	5.715763	5.898623	0.532454	0.728052
119	2	-5.660688	-0.912040	6.715575	8.080014	5.613136	7.328264	-2.891056	-4.559483
120	2	5.877753	8.499490	-2.696452	-1.769197	-3.514144	-2.509797	7.576456	9.320556
121	2	7.912881	7.617877	-3.533556	-4.846890	-0.629911	-2.583357	7.323069	6.606381
123	2	4.925415	7.241929	-4.258461	-0.347590	-2.555176	-3.310550	5.386700	6.874719
125	2	-1.758069	-4.746327	6.747766	6.188009	5.079409	5.895135	-2.402193	-0.036467
126	2	-2.753519	-6.235629	5.875308	6.050357	6.595918	6.089244	-4.649251	-5.514582
127	2	-0.742073	-0.216234	3.475168	3.344576	4.762906	5.318938	-5.588075	-3.094340
129	2	4.776569	7.603514	-6.172382	-5.118922	-5.020294	-2.235153	5.909207	6.429542
130	2	-4.712377	-5.063698	7.012090	5.654572	6.382929	6.191991	-4.313924	-3.453889
132	2	-1.694763	-4.710802	2.665762	5.475751	4.829543	5.985031	-2.673631	-1.798581
133	2	1.826972	5.999744	8.647884	1.165218	-0.653603	-0.450990	9.014129	6.668444
134	2	-1.417509	-1.972253	7.295920	9.146749	6.616506	7.064918	-1.548596	-3.319721
135	2	-4.569709	-3.831927	8.051809	6.024610	5.141126	7.951164	-3.049773	-4.486284
136	2	6.680573	5.545485	-5.540652	-4.073739	-1.494883	-5.593601	4.519721	6.807329
137	2	-1.666915	-1.871858	4.038612	6.879508	5.948037	7.919926	-5.984723	-5.521387
138	2	9.763885	6.760076	-5.228869	-4.581256	1.015771	-1.173136	6.208257	3.697212
139	2	-3.550259	-3.167631	5.974184	7.114367	8.188527	7.600511	-1.784462	-1.412136
144	2	-0.711229	-4.096975	7.388965	7.614187	6.876535	4.726010	-3.075464	-3.168082
146	2	-6.704850	-6.068256	7.059300	5.257275	5.554566	5.382634	-3.557279	-1.944824
148	2	4.347732	6.732129	-0.908558	-3.554023	-5.844516	-2.601191	8.385335	6.156486
151	2	5.151943	5.432652	-7.708498	-7.593140	-4.742666	-1.802077	3.927237	4.849323
153	2	-1.251540	-6.812355	5.817236	8.106917	8.166584	4.332185	1.201778	0.201267
154	2	-6.429280	-5.165432	5.444082	8.321566	6.038675	5.717643	-6.235760	-0.842648
155	2	-3.796679	-2.749514	5.488863	9.334242	7.029521	7.330275	-3.871885	1.398733
156	2	0.888179	0.939453	5.022786	2.949973	6.944015	7.061549	-2.057316	-7.577752
157	2	6.541260	7.313374	-3.289962	-2.643806	-5.123664	-1.253373	7.593380	6.026553
158	2	6.820936	6.122863	-3.913101	-4.466911	-3.694911	-4.679760	5.973660	6.023151
159	2	5.123759	6.726335	-5.379327	-3.584263	-3.968071	-0.907809	6.229242	5.878617
160	2	-4.549719	-3.053196	6.472363	4.607016	6.100332	4.606886	-1.410875	-5.702672
161	2	-4.639413	-1.431722	7.879709	7.328624	6.233627	7.348953	-0.118068	-1.911008
162	2	9.149720	6.478127	-2.098387	-7.104854	1.041166	-2.496767	7.645575	6.149514
163	2	-4.214983	0.810968	7.619358	8.356493	4.973277	7.790624	0.199328	-1.770115
165	2	-4.303000	-2.115096	6.893637	7.689791	5.726212	7.817968	-3.956650	0.090213
167	2	5.269808	6.689461	-3.358897	-6.275316	-5.585306	-0.528724	8.064046	5.123441
168	2	-6.955638	-1.344633	4.483910	8.395178	4.906236	7.814806	-4.599406	-2.455171
170	2	5.126162	6.875601	-2.650736	-5.278515	-0.365541	-1.563228	6.212803	5.739513
171	2	-2.809368	-4.422089	6.989417	8.273069	5.280219	5.005040	-3.525691	-0.562479
172	2	-4.514865	-6.667895	6.023315	4.171217	5.988289	4.853171	-3.841029	-1.554287
173	2	-6.971507	-4.855029	8.967551	6.494812	5.385770	5.335390	1.378580	-3.177300
175	2	-6.160662	-3.418132	7.019575	7.742559	3.203070	7.531910	-1.177879	-3.370032
176	2	-2.818473	-2.393624	6.203651	8.501748	6.474912	5.716570	-1.590514	-1.338219
178	2	7.353881	5.832180	-1.297841	-6.472036	-4.711639	-6.340485	6.893492	5.202759
179	2	5.282043	6.620034	-5.160524	-4.000446	-4.667719	-2.255040	7.007087	6.834639
183	2	-5.833304	-3.024676	6.294925	7.382643	5.263179	6.490339	-1.119970	-1.843014
186	2	6.018893	4.479275	-2.795352	-3.080776	-3.367713	-1.894980	5.985867	6.116673
187	2	7.282282	6.020286	-3.333135	-6.520650	-3.242130	-1.564202	6.006903	5.846494
188	2	8.709629	6.944340	-1.408073	-3.550840	-0.517035	-1.946415	7.121295	3.579685
189	2	-2.587790	-1.887319	-2.247139	1.259886	-4.862649	-6.855616	4.072705	6.776524
191	2	-0.734040	3.083271	2.646978	-2.860271	5.719646	7.019206	-2.554496	-6.422562
192	2	7.992511	6.899257	-4.222288	-3.031599	1.442029	-0.867616	8.036275	6.669926
196	2	-3.742578	-4.271160	7.085773	6.785046	5.135714	5.972885	0.291558	-0.712144
198	2	6.745422	7.127858	-6.484962	-5.360980	0.792338	-1.187040	4.310536	5.943851
199	2	-3.951060	-7.143755	8.380805	8.594859	5.617895	5.176983	-4.756220	-1.613460
200	2	-2.776338	-2.149774	6.820670	5.661228	6.443229	8.119101	-4.149402	-5.777114
202	2	5.308301	5.722487	-2.851345	-5.679328	-5.513944	-3.918076	8.680221	6.268760
204	2	-5.579928	-5.119122	4.791498	8.298231	6.950186	6.270539	-4.347447	-2.004890
205	2	-1.285608	-3.195129	4.043093	6.098139	6.966035	5.839625	-3.809186	-2.914017
206	2	-6.253631	-6.251250	4.421092	5.354621	6.311688	5.170416	-5.452787	-5.799495
207	2	-5.987783	-0.419453	5.946598	6.093625	5.851873	7.170863	-1.479404	-5.669335
208	2	-3.504853	-5.637081	7.083014	7.056835	6.595396	5.938038	-3.375342	0.542241
212	2	-1.025118	-1.294794	9.489719	6.468790	7.175605	8.168183	1.318486	-4.111946
214	2	-1.452186	-6.795324	4.359084	5.354249	6.000972	5.327690	-1.629276	-2.666924
215	2	8.256753	7.460554	1.903009	-0.487463	-1.287304	-1.898105	7.338622	7.356190
216	2	8.175402	6.121734	-5.123107	-6.585124	-0.869107	-2.031668	7.452444	5.245470
219	2	-5.229408	-5.447633	7.023118	5.457254	6.266679	6.668649	-5.678264	-6.171999
220	2	7.035188	8.638655	-5.158883	-5.717411	-5.378421	-2.241852	3.321887	6.464758
221	2	3.915903	6.035799	-3.702415	-1.642308	-1.667577	-0.078552	5.799978	6.916328
223	2	-4.125153	-6.071312	5.898783	6.614108	7.364855	5.608329	-5.281428	-3.732706
226	2	7.196791	4.413813	-3.910737	-2.003424	2.108812	-4.229434	5.789961	6.206450
228	2	-2.462525	-8.131639	3.886403	6.768157	4.885072	3.950416	-2.575526	-0.553112
229	2	2.872955	6.661061	6.537566	3.160248	-3.386734	-2.422340	7.678838	7.452462
230	2	5.416044	5.652367	-4.399591	-1.436067	-4.185081	-4.076291	6.723297	7.536113
231	2	7.737479	8.607317	-1.423400	-5.032755	-2.274996	-0.433883	5.701065	5.646310
234	2	7.417719	6.388155	-5.102950	-5.052293	-2.686558	-0.899938	6.745974	7.023349
235	2	5.347499	6.098793	-1.033958	-3.643972	-4.542936	-3.509356	6.824775	8.194973
237	2	-3.473871	-2.146642	6.230652	6.600429	7.310468	3.430339	-5.593291	-1.093483
239	2	-1.933564	-4.723162	9.060916	5.017623	6.725015	4.087475	1.937658	1.665645
240	2	7.362990	5.836253	-7.332884	-3.259115	1.394655	-2.352599	5.035192	7.078512
243	2	6.427991	6.567208	-4.403849	-2.136588	-2.771619	-0.839364	6.129536	6.883438
245	2	6.806972	7.005499	0.411423	-3.390801	-3.700653	-0.998261	6.663823	3.952458
246	2	5.698261	6.930418	-6.975637	-3.336833	-4.027621	-5.360910	4.244783	6.480671
247	2	-6.811740	-0.822613	7.954391	5.744665	5.871716	6.627093	-0.551637	-2.995701
248	2	5.250987	5.140543	-1.951556	-4.744169	-2.450353	-4.042069	4.118173	6.108340
249	2	7.655043	6.799512	-4.474679	-2.221337	0.615688	-4.691923	6.437246	5.648153
251	2	8.495857	7.914676	-6.173518	-4.802893	-2.298537	-2.540130	5.193700	6.086434
252	2	7.078379	6.858149	-4.501626	-3.421246	-3.009986	-3.180365	8.176622	6.749703
254	2	0.637503	-3.737637	8.402565	6.001281	7.050712	6.953395	-4.342901	-2.959443
255	2	-4.651104	-5.872305	7.718346	8.137087	5.352050	6.112293	-3.216836	0.844840
256	2	6.534644	7.050158	-3.316556	-5.118719	-4.609282	-2.922351	6.309952	5.290201
257	2	-2.865950	0.281585	6.859774	4.537498	6.701347	7.618189	-1.667636	-8.495127
259	2	-3.906329	-5.151436	8.076133	7.515154	5.561369	5.788807	-1.834786	-1.443926
260	2	5.933776	6.392429	-5.005942	-6.078386	-1.187642	-2.685790	6.082829	5.890435
261	2	7.947936	7.544991	-3.407730	-4.479539	-4.406160	-3.593903	6.462537	5.700738
262	2	6.247790	6.478691	-0.607319	-5.424519	1.053079	-2.147244	6.637570	6.692953
265	2	7.326931	5.737095	-5.050625	-1.941424	-1.926994	-0.199497	5.194355	8.183962
266	2	4.951621	6.182520	-1.945466	-1.261343	-2.776426	0.841603	8.232860	6.154197
267	2	-5.410275	-3.802668	6.259908	6.419308	7.244730	4.957304	-6.742803	-4.920500
270	2	7.599959	6.257702	-5.845292	-6.532834	1.490561	-3.630692	3.879201	2.325278
271	2	8.884244	8.171406	-5.730580	-3.928108	0.400247	-2.085346	7.435243	8.010292
273	2	-2.048004	-0.676254	6.190871	6.609849	7.694983	5.896791	-4.974810	-4.046165
274	2	0.913889	-0.788955	5.791797	8.910914	8.040144	6.140458	-0.293214	0.152667
275	2	-3.242729	-4.044487	6.195360	7.813589	9.038315	5.511159	-2.680957	-2.043585
279	2	7.456057	6.620773	-2.636026	-2.429653	-2.214133	-5.835090	7.266719	6.124442
280	2	-4.750397	-8.229269	6.471660	6.771798	4.456258	2.823943	-1.043508	-0.680467
281	2	-0.205367	-7.978703	2.855043	7.267147	5.209574	3.622342	-5.224913	-0.071581
284	2	-6.540960	-1.810416	8.422750	5.180684	6.207267	5.238026	-3.106252	-2.686242
285	2	5.464855	3.020305	-5.797248	0.391302	0.075742	-5.047082	-0.063716	3.275769
286	2	6.628742	7.557535	-3.114036	-5.776323	-5.672927	-0.301778	6.936137	5.626847
288	2	-2.680087	-4.335566	9.021688	5.596863	6.703167	5.549878	0.491963	-6.578656
291	2	-3.744396	-4.067170	6.345989	6.383113	6.456088	4.546527	-2.333904	-0.208877
292	2	-3.749979	0.856062	5.885532	4.451135	7.274780	7.486975	-3.601246	-4.256873
293	2	6.837602	6.530268	-5.676914	-1.338577	1.064035	2.815674	4.620207	4.991272
295	2	6.397126	2.813943	1.011645	2.511507	-0.236150	-3.415480	7.325156	6.762582
297	2	6.584186	4.549249	-5.997385	-2.249531	0.685823	0.960799	-2.049267	-0.473540
299	2	-0.597219	6.258856	1.442249	-3.901868	-4.756958	2.293779	6.836536	5.405653
300	2	-1.436375	5.412273	8.097143	2.016511	-6.263691	-3.945991	9.019830	7.500745
301	2	-0.221118	-4.888793	4.867964	6.597928	7.170634	3.603770	-3.475085	-0.364829
302	2	-2.354429	-0.178271	6.370245	7.004080	5.308259	7.811318	-0.733135	-4.609352
303	2	6.288818	5.986053	0.699398	-4.515255	-0.309320	-2.534034	8.485511	5.051471
304	2	3.548075	5.110807	-2.817064	-1.226323	-3.503042	-1.009617	4.837806	4.632622
305	2	5.910280	8.452976	-2.978462	-4.560135	-5.767972	-1.794231	4.634874	7.729399
306	2	-3.708012	-4.368760	6.910175	6.355884	7.126912	6.649791	-1.513682	-0.722733
308	2	0.179143	0.727606	-4.906931	1.923683	6.246462	6.565315	-8.986485	-2.277896
309	2	-1.106072	-2.730736	6.570809	6.457665	6.961264	6.216660	0.053239	-1.121048
310	2	6.129569	6.278515	-5.282594	-2.757619	-6.412418	-1.778017	6.144663	6.654961
311	2	6.453796	6.207284	-3.340010	-3.133015	-3.385817	-2.606042	7.140293	5.893855
314	2	8.216359	7.291754	-5.208105	-4.028018	-2.189875	-3.137526	6.070550	4.597105
316	2	-4.591768	0.944306	7.711702	3.933550	5.177045	7.489056	-2.425069	-4.105320
320	2	5.921342	6.783944	-9.194596	-2.315838	-1.564192	0.888731	1.983066	4.282279
321	2	-9.085342	-5.463008	5.708910	6.632490	3.360404	5.296779	0.478974	-4.618582
322	2	-4.277697	-6.253674	5.697498	4.614498	5.137468	5.966617	-4.823910	-3.499184
324	2	-7.142828	-2.379698	6.290445	6.603521	-7.123596	0.512014	1.289081	0.789414
325	2	-6.287817	-4.242852	6.892335	7.553090	6.618001	5.344332	-3.122504	-3.376708
326	2	7.241197	6.439531	-5.373426	-5.190031	0.750234	1.771790	-5.354440	0.480069
327	2	7.196480	9.150315	-3.430283	-3.556249	-2.971804	-2.945319	6.782986	6.747750
332	2	-3.081297	-5.647342	5.526842	6.190877	6.696378	4.604261	-1.396865	-2.815205
333	2	6.195055	4.064362	-5.207653	-3.852158	-1.235122	-4.461559	3.706870	5.577124
334	2	-6.237062	-2.725688	5.527142	6.756043	6.408697	5.610668	-4.240626	-4.530045
335	2	5.919481	7.205461	-1.956995	-6.062888	-5.598222	-2.626389	6.194448	5.788540
338	2	-0.333096	-6.521786	7.411333	7.160729	8.760350	5.692602	-3.956635	-3.973015
340	2	8.051657	5.702803	-3.156850	-4.129706	-4.498411	-5.549182	6.368356	7.364249
341	2	-4.433590	-6.295430	5.971860	6.571401	5.594860	6.031539	-2.431751	-5.394960
343	2	4.286806	6.249018	-1.449603	-4.998742	-6.745434	-2.111166	5.982554	5.861043
344	2	7.137785	7.381154	-3.205945	-2.782189	-3.590569	-3.549128	5.746459	6.797121
347	2	7.558595	7.037185	-4.463212	-7.642182	-3.335547	-4.003640	6.424075	5.003938
348	2	-1.587198	-6.778092	5.298084	6.390763	6.594441	5.442750	-3.942034	-2.017435
349	2	-0.552475	-3.149629	6.888615	6.247955	7.560697	6.537442	-5.262527	-4.970435
352	2	6.345043	6.546748	-1.952147	-0.176618	-5.662155	0.974266	5.848061	7.053556
353	2	5.708415	8.703350	-5.317080	-5.689184	-2.275907	1.800005	5.953154	6.587494
354	2	-4.838866	-2.899159	6.693688	7.397730	4.863043	7.019187	-2.829455	-0.999709
355	2	6.301957	6.381021	0.542906	-2.068605	-3.771121	-0.990975	7.959714	5.376737
356	2	-4.711704	-6.420629	6.840020	7.474941	5.194211	6.090917	-3.660015	-1.989815
358	2	7.691848	6.916054	-4.092383	-6.117478	-3.452671	-3.105523	7.890812	6.049002
359	2	-2.779631	-4.646562	6.070313	6.120200	7.329064	5.976398	-5.094229	-4.219392
360	2	-2.795637	-5.412138	6.936447	6.477373	5.543070	4.964262	-1.415008	-3.645025
361	2	7.319620	6.109758	-1.132934	-5.280370	-4.904696	-5.083747	7.276058	6.548438
362	2	6.852370	6.634659	-1.603230	-0.918422	-0.074224	-4.877600	6.050902	5.411306
363	2	6.612895	5.615036	-3.861628	-2.662029	2.294126	3.007127	4.839626	6.841969
364	2	4.345135	8.391412	-4.367050	-0.933823	-3.421950	-1.943707	3.418567	5.160587
365	2	-3.905608	-6.280522	8.837707	6.105869	7.324705	5.029413	-3.124231	-0.621236
367	2	9.044598	7.600150	-5.618934	-4.987552	0.218260	0.769835	4.589650	5.709007
369	2	6.772960	6.804977	-3.958721	-5.808581	0.258936	-0.848045	4.872420	4.506758
370	2	-8.066441	-4.221914	5.825566	5.581057	3.315643	5.494016	-0.675291	-4.312071
371	2	6.305800	6.439962	-5.164954	-6.432799	-4.956302	-5.122263	5.064971	6.047315
372	2	4.546978	5.489446	-7.113242	-5.856773	-6.096453	-3.498041	3.551349	5.848869
373	2	3.743291	6.641751	-7.084689	-5.078131	-3.709858	-2.381141	4.176107	7.484453
374	2	0.002682	0.282188	4.118080	7.598277	6.908550	6.552151	-6.005897	0.855043
377	2	6.124435	9.006002	-5.397248	-1.225930	-5.918295	-0.741736	6.514763	8.941183
380	2	8.335310	7.081102	-3.385329	-6.478390	-0.374806	-0.290540	8.335635	4.978553
382	2	-1.758823	-5.015019	7.155343	6.487291	8.013545	6.639103	-3.178069	-5.208673
383	2	-1.738683	-5.152977	5.173464	4.823338	6.758431	4.384603	-4.399156	-3.302905
384	2	-4.867553	-3.268007	7.987558	7.241229	4.818732	8.527889	1.241500	-3.495136
385	2	-3.684016	-4.526155	6.579819	5.088011	6.725243	7.142304	-5.916788	-3.959378
388	2	4.722775	7.012575	-0.257186	-6.336046	-1.023485	1.408788	5.441850	5.117135
389	2	-4.561092	-5.476983	6.832352	6.664413	7.808162	6.158583	-4.716462	-5.162488
390	2	2.109959	0.837160	-2.642237	-0.737736	4.077503	5.499798	-3.919276	-4.600248
391	2	6.302686	7.576981	-4.226509	-3.780264	-1.255116	-2.940453	6.041075	7.179562
392	2	2.896624	6.214462	-2.046938	-1.860860	-8.732625	-1.592060	4.519486	7.998371
393	2	-5.738750	-2.576900	7.745037	7.110887	6.321616	7.073949	-1.821471	-3.454853
394	2	7.501670	6.806682	-5.074963	-0.505703	-0.907523	-5.892724	6.788562	7.250462
396	2	8.276618	8.193870	-4.465821	-2.419680	-3.264747	-0.946169	6.556954	6.357220
397	2	-3.430904	-4.294477	6.453617	5.082240	7.458164	6.322441	0.286896	-5.599934
398	2	-0.758404	0.902882	6.579226	4.146612	8.129951	6.143688	-4.178821	-7.951252
399	2	6.187377	6.129017	-2.187806	-2.408011	-1.415447	-4.598474	4.555237	3.777916
401	2	-3.858436	0.215543	7.510868	0.126819	6.793401	6.592656	2.680997	-2.139067
403	2	7.023697	4.520780	-4.519301	-7.324815	-5.047369	-4.869377	6.748684	3.567019
404	2	6.180788	5.370852	-1.487549	-1.883413	-4.531494	-7.432747	6.332776	6.518503
405	2	-5.566384	-4.603945	8.668375	6.305493	7.202290	6.249121	-2.746544	-2.906753
406	2	-2.656405	-2.312352	7.401594	9.077305	6.864308	5.144552	0.965713	1.535990
408	2	8.330465	7.805773	-2.096416	-1.687680	-4.130087	-2.741189	6.864614	7.852537
410	2	7.588919	7.172009	1.219417	0.316368	-0.650609	-5.878091	7.277478	5.700594
411	2	2.330712	-4.887083	4.357636	7.161654	6.936487	1.299870	-4.355255	1.934978
412	2	-1.817158	1.489582	8.928468	7.272822	5.327595	6.138753	0.943516	-2.118400
414	2	8.391633	6.051630	-4.173235	-5.711608	-2.315347	-2.912864	5.727264	6.720026
415	2	9.257585	8.247071	0.454020	-4.100319	-1.456682	1.598476	6.183435	6.458118
417	2	-5.057427	-5.087443	8.609071	6.724642	6.334130	6.023275	-1.781045	-3.551379
418	2	-2.073665	-6.448683	8.118663	6.574311	8.147934	5.507493	-1.839046	-1.729456
419	2	-2.193448	-5.746593	5.670270	6.911288	5.950960	4.567541	-6.608444	-2.229179
420	2	-4.325388	-2.622368	6.965946	7.326045	5.820078	9.233919	-3.785030	-2.332979
422	2	7.836406	7.608401	-1.567752	-0.977248	-2.481828	-5.206671	8.264878	7.829680
423	2	-5.710951	-6.557477	7.620605	7.072483	6.968998	5.714434	-4.875161	-5.689819
424	2	1.353052	0.779544	3.803294	6.399829	7.396687	6.580687	-4.321926	-1.279576
426	2	-5.199430	-2.322382	8.307325	5.425724	6.291803	6.332347	-0.036099	-2.689487
429	2	-4.189683	-6.126852	8.232031	6.890945	6.679192	4.632993	-1.717444	-3.791005
430	2	-6.788755	-2.438282	6.408226	7.286471	4.269737	6.081910	-2.940922	-3.636645
431	2	4.908490	8.569741	-8.506650	-2.900636	-5.927109	-0.017773	3.723007	5.528616
433	2	8.118920	6.906541	-5.855732	-5.469025	0.212000	-3.582464	6.145012	7.383003
437	2	-7.222749	-4.301855	7.101859	5.297074	5.067623	6.331667	-0.788153	-3.569606
438	2	-2.976286	-1.631000	8.048598	6.480375	7.089351	8.454776	0.099673	2.684294
439	2	6.551477	5.931067	-3.294527	-4.083280	-1.034016	-3.151382	4.075580	4.674700
441	2	7.704424	7.236997	-6.142851	-3.139234	0.313776	-2.688506	4.103665	6.020092
443	2	-6.399785	-6.717869	6.343486	7.571717	5.782090	5.757865	-1.114386	-4.393869
446	2	-0.425482	-4.591430	-0.619849	-0.311464	-6.568913	-9.403047	5.226065	5.850162
447	2	6.265801	6.388677	-1.572212	-0.422968	-4.669358	-0.100759	7.405689	6.853922
448	2	-2.987212	-4.986397	5.826761	8.141214	5.616183	6.083527	-3.132679	-4.386383
