37,2,64.055293,39.359596,0.674281,0.286278,2.094892,1.0,0.149703,0.395009,4.0,97.521726,18.168879,3.0,0.070921,9.17907,4.0,44.604424
38,1,14.852691,2.531021,0.940418,0.466011,3.772346,4.0,0.011907,11.559174,6.0,70.460687,1.492288,6.0,0.014765,8.836877,1.0,17.283499
39,2,62.329876,69.148373,0.632734,0.827335,7.441329,3.0,0.084078,9.108472,4.0,67.878311,13.596919,5.0,0.014443,6.152408,6.0,20.698337
40,3,49.002593,52.327906,0.122593,0.616881,9.111053,6.0,0.065236,9.480733,6.0,90.805509,3.192321,1.0,0.028899,0.951035,4.0,26.62282
41,3,86.217293,4.969277,0.679282,0.1639,1.132746,3.0,0.011999,17.924321,4.0,37.436972,10.926679,6.0,0.02117,13.836028,6.0,33.690695
42,2,68.73925,91.521704,0.429042,0.729723,13.162306,6.0,0.01485,7.565223,4.0,36.696437,2.376707,4.0,0.019208,12.283101,6.0,52.470431
43,2,82.38212,69.077392,0.469309,0.319245,11.137545,1.0,0.018369,14.975347,3.0,96.015728,0.915022,1.0,0.017932,0.48364,4.0,10.676565
44,2,64.353239,39.795901,0.418168,0.869363,2.487759,6.0,0.024677,6.465704,6.0,2.048019,12.316556,2.0,0.031004,1.620084,5.0,3.950385
45,2,60.77612,45.278632,0.570911,0.805644,3.410598,3.0,0.128165,2.893433,2.0,31.262162,15.298181,5.0,0.099667,5.52483,1.0,4.389277
46,2,22.049495,31.490938,0.714158,0.17312,9.131508,3.0,0.022219,4.901273,2.0,41.015554,6.80138,1.0,0.011902,6.876547,3.0,95.32672
47,1,67.116461,5.143484,0.163623,0.610399,17.420314,6.0,0.019682,14.902406,1.0,86.840168,9.593233,3.0,0.039671,9.371295,5.0,14.166184
48,2,21.340016,78.741801,0.590298,0.284519,6.838818,2.0,0.015754,1.957211,2.0,17.807595,13.91627,5.0,0.032102,6.234153,6.0,99.914571
49,2,17.074942,10.919333,0.693879,0.777431,2.822279,5.0,0.012492,0.977091,5.0,38.099019,1.275994,5.0,0.020174,1.7266,6.0,52.529136
50,2,3.955499,30.272089,0.482882,0.762594,4.973622,2.0,0.02654,10.193576,6.0,24.89237,15.29967,6.0,0.051553,11.423464,2.0,94.106429
51,2,38.402587,70.534241,0.345655,0.865811,12.296681,6.0,0.013961,13.413834,6.0,36.94327,15.126153,3.0,0.016351,4.685909,2.0,19.782204
52,3,53.216675,2.425765,0.722848,0.123834,14.827525,2.0,0.015359,10.194791,3.0,98.126778,5.784989,4.0,0.016611,8.843293,3.0,20.862906
53,2,25.095873,88.80842,0.793619,0.938393,8.349791,6.0,0.01068,11.603034,1.0,90.669837,11.151746,4.0,0.057462,5.401188,6.0,64.463568
54,3,51.367344,50.288376,0.639772,0.407953,10.149177,3.0,0.110497,4.907242,6.0,77.058811,17.031878,2.0,0.011325,14.698844,2.0,65.638119
55,2,64.092085,41.313397,0.15901,0.382939,4.06291,4.0,0.047708,8.815933,4.0,63.70146,11.614426,5.0,0.018207,1.885471,1.0,99.21648
56,2,24.780709,2.325483,0.709763,0.485968,12.620827,5.0,0.016696,6.274968,4.0,20.614395,13.716621,3.0,0.067815,6.500431,1.0,7.309046
57,2,38.72834,76.73837,0.972048,0.494646,8.143583,4.0,0.025414,16.241741,6.0,1.814389,1.80571,1.0,0.031709,17.643795,2.0,31.754225
58,1,18.088176,85.499405,0.670297,0.851835,17.066596,4.0,0.018367,2.242881,1.0,73.412917,15.934289,4.0,0.092052,4.339561,1.0,63.37941
59,1,98.246599,98.853302,0.572905,0.260348,12.879549,1.0,0.036309,13.656946,1.0,54.472854,13.730755,1.0,0.031698,8.749399,1.0,8.615756
60,2,60.960227,74.431748,0.503688,0.307698,12.768598,4.0,0.010156,10.759218,2.0,80.397874,7.98053,4.0,0.027318,5.573218,5.0,46.180615
61,3,55.515281,44.043368,0.327041,0.55046,2.361004,1.0,0.010074,12.525734,6.0,83.439266,3.593297,4.0,0.092422,4.310503,6.0,46.040491
62,2,38.273804,62.407622,0.332386,0.444271,1.90347,3.0,0.022623,10.364298,5.0,38.995859,2.882836,1.0,0.053481,6.963608,3.0,14.73018
63,1,24.738904,59.519486,0.881977,0.952863,16.356251,4.0,0.032496,13.734621,1.0,40.211056,7.200165,5.0,0.44085,5.16359,1.0,39.845855
64,3,70.44519,25.44678,0.583686,0.514711,12.989409,6.0,0.016453,0.916625,2.0,33.751476,13.663864,6.0,0.039594,6.659519,3.0,65.004423
65,2,96.731446,40.353824,0.71703,0.193815,10.477621,4.0,0.130267,7.566025,1.0,78.388504,11.487303,4.0,0.010077,3.735546,5.0,91.969645
66,2,71.687819,16.60633,0.484992,0.703974,4.961185,5.0,0.026421,15.569057,6.0,26.170802,7.06549,2.0,0.066631,13.976073,4.0,65.441443
67,2,17.351925,19.044338,0.935371,0.120543,12.797813,5.0,0.01786,7.180071,4.0,68.707838,5.036003,3.0,0.025041,0.615102,1.0,57.885419
68,2,88.732419,89.444834,0.225214,0.612474,1.355199,1.0,0.020969,1.67995,5.0,49.244691,2.488359,4.0,0.013099,13.930808,3.0,42.254732
69,2,33.753696,12.390945,0.641719,0.141849,0.605167,1.0,0.010594,4.100127,5.0,1.085445,5.763196,2.0,0.023904,16.780956,2.0,81.403098
70,1,22.084241,49.145863,0.858469,0.544559,14.110799,1.0,0.010907,0.293661,3.0,79.425859,2.851361,4.0,0.019094,13.03411,4.0,59.598251
71,2,99.284981,12.934223,0.568443,0.184743,17.606214,6.0,0.015358,1.172468,2.0,50.623355,0.885657,5.0,0.011379,10.261253,2.0,72.136582
72,3,86.744219,19.316085,0.659676,0.145263,9.50237,1.0,0.057779,13.639314,5.0,40.976126,13.788009,3.0,0.012876,14.316771,5.0,93.261329
73,2,77.951754,76.128489,0.511923,0.76253,3.374607,6.0,0.021293,7.944383,5.0,27.501305,10.841895,3.0,0.013556,2.160263,2.0,23.190735
74,1,34.274355,26.417145,0.633996,0.854514,17.043608,4.0,0.050311,0.270536,2.0,63.385699,11.228454,6.0,0.080975,14.926266,3.0,33.899923
75,2,80.238308,18.817192,0.878306,0.408248,11.346111,3.0,0.020829,7.112608,1.0,21.885763,14.490417,3.0,0.032068,15.268705,3.0,50.212361
76,2,64.800027,76.474384,0.183525,0.965833,5.94036,5.0,0.021501,15.165314,6.0,70.883499,8.157929,6.0,0.02248,10.694074,6.0,23.06374
77,2,99.087576,21.446945,0.328064,0.357649,7.764288,5.0,0.013322,3.030387,3.0,27.577515,17.299644,4.0,0.028733,0.964204,1.0,19.089834
78,2,92.900257,50.629981,0.749043,0.323474,17.776044,6.0,0.014259,16.879944,1.0,76.8072,5.487625,1.0,0.01234,1.468718,4.0,11.806065
79,2,23.995294,98.067492,0.518717,0.635373,5.271825,1.0,0.03157,6.752334,2.0,14.833999,11.574623,5.0,0.01079,17.632279,6.0,19.729431
80,3,71.879565,57.896727,0.963713,0.734025,2.684562,2.0,0.135983,5.938233,6.0,26.352949,14.562425,6.0,0.01069,3.468131,3.0,61.640558
81,2,55.06009,82.364146,0.830054,0.413143,5.34097,2.0,0.012756,0.564933,4.0,67.324623,12.357442,3.0,0.011097,11.571373,1.0,76.925104
82,1,75.453354,88.206469,0.754006,0.347623,0.307546,2.0,0.025376,1.868141,1.0,9.666443,14.089879,6.0,0.064207,3.55079,1.0,70.880051
83,2,17.166639,55.421214,0.859474,0.13467,11.336707,5.0,0.035891,7.711202,2.0,73.911425,9.105031,5.0,0.014314,8.199723,6.0,81.967344
84,2,11.294584,45.468714,0.74474,0.775299,14.331467,4.0,0.041645,0.403772,4.0,86.771944,15.944834,2.0,0.024855,17.001124,3.0,18.546892
85,2,85.786898,38.361043,0.633421,0.720409,8.910867,5.0,0.302244,6.859333,4.0,83.419685,0.873255,3.0,0.252445,10.574598,1.0,52.701604
86,1,81.196178,7.357549,0.362876,0.889334,1.023937,2.0,0.010619,16.491032,1.0,72.585915,4.071237,5.0,0.023997,5.335872,2.0,86.54413
87,1,9.811721,32.667343,0.401372,0.267829,6.920041,3.0,0.014014,16.490112,6.0,90.424644,9.699326,1.0,0.020235,8.311733,3.0,71.140745
88,2,33.778418,28.54996,0.848901,0.622922,9.920581,2.0,0.010544,15.01218,2.0,41.95793,10.799653,3.0,0.015947,3.341632,1.0,62.667085
89,1,13.593289,98.735782,0.957838,0.148368,6.972594,3.0,0.103324,12.211904,2.0,6.227366,4.525828,3.0,0.036037,5.680409,2.0,27.252059
90,3,61.186488,46.539471,0.911366,0.166652,17.222478,3.0,0.010944,12.444261,6.0,77.835722,5.699847,6.0,0.018913,3.188947,6.0,40.236067
91,3,48.546088,83.539432,0.610328,0.914239,1.105427,5.0,0.097696,11.750404,5.0,13.807497,10.872974,2.0,0.011297,7.684986,6.0,64.905316
92,2,51.04601,52.543383,0.455577,0.812546,11.65499,6.0,0.027098,8.81975,3.0,23.992373,4.179708,1.0,0.015807,7.903313,1.0,63.661875
93,2,96.909151,42.692454,0.891026,0.516087,14.51326,3.0,0.02478,2.163609,4.0,52.985315,15.883954,4.0,0.048509,13.930329,6.0,57.939336
94,2,70.014775,43.520943,0.374347,0.122643,12.912678,6.0,0.010589,9.48874,6.0,14.370122,18.22189,2.0,0.010764,16.677595,6.0,3.478232
95,2,45.578617,48.315614,0.915527,0.837614,14.599896,2.0,0.031731,4.290813,4.0,62.782381,5.097349,4.0,0.018645,9.397402,1.0,44.169157
96,2,3.088344,27.084861,0.67092,0.286085,5.790756,1.0,0.010176,17.092757,6.0,75.478361,5.031095,6.0,0.224092,17.29239,4.0,40.269473
97,1,74.01226,38.582585,0.378516,0.832529,17.563216,1.0,0.046876,1.667962,6.0,71.893482,14.774877,2.0,0.014585,12.204228,3.0,9.359214
98,1,89.605145,28.643216,0.153485,0.646911,8.26307,1.0,0.011408,4.824766,2.0,67.923346,15.970525,6.0,0.108866,12.012723,2.0,57.106234
99,2,27.987989,48.150322,0.303612,0.691831,5.041873,2.0,0.021535,13.526123,2.0,30.799742,17.550546,2.0,0.010909,17.772731,4.0,60.799685
100,2,25.33542,71.478052,0.103038,0.853423,14.764542,4.0,0.012075,9.804362,1.0,16.448285,1.001256,5.0,0.01417,10.229136,1.0,55.330908
101,2,49.032661,18.484117,0.583049,0.296685,7.082939,2.0,0.012562,10.584325,6.0,10.514396,11.692052,6.0,0.024516,15.72646,6.0,23.747899
102,2,32.253449,80.25296,0.270044,0.523687,10.328194,4.0,0.01506,14.011335,5.0,96.910615,13.896881,4.0,0.014779,6.613947,1.0,72.425556
103,1,65.096616,25.641592,0.214392,0.190738,15.769159,1.0,0.010961,1.350687,1.0,38.065735,16.450501,4.0,0.020208,1.945242,3.0,28.883369
104,2,57.824562,24.604306,0.640591,0.153496,9.346629,6.0,0.013693,15.155136,2.0,4.873573,12.363129,6.0,0.012804,12.196266,2.0,32.249869
105,2,19.863704,75.825743,0.349171,0.653157,2.493688,6.0,0.014396,11.605928,4.0,91.504719,10.150295,5.0,0.104691,9.065267,3.0,64.136519
106,2,18.175161,93.150034,0.251846,0.498576,12.036445,5.0,0.016995,11.085795,2.0,17.475287,2.003177,3.0,0.070775,14.992596,1.0,79.312795
107,2,33.365151,56.776572,0.816319,0.860518,4.852827,6.0,0.012408,15.689424,2.0,28.795096,5.886962,4.0,0.017449,13.119213,1.0,46.834104
108,1,2.418869,42.036678,0.451045,0.414423,17.492731,5.0,0.01098,15.225486,2.0,33.725065,15.469074,2.0,0.015137,17.61583,1.0,7.841343
109,1,77.23369,76.323182,0.695791,0.316405,17.104955,2.0,0.014527,3.158749,2.0,89.840606,4.016351,6.0,0.433797,10.05454,2.0,76.989469
110,2,32.754135,84.930401,0.78116,0.547431,10.930647,3.0,0.108625,7.87358,1.0,95.226873,18.315351,2.0,0.048884,11.085704,2.0,92.214534
111,3,25.543223,71.739379,0.50558,0.763722,9.72146,6.0,0.100067,15.616252,1.0,28.418122,2.273373,5.0,0.040274,1.657731,3.0,69.579852
112,2,26.758576,45.548465,0.379261,0.258779,3.277079,3.0,0.010504,15.584934,1.0,25.575293,1.294195,3.0,0.021771,16.288526,3.0,3.378365
113,2,2.952977,18.923755,0.491385,0.607164,6.014628,1.0,0.077331,9.462805,2.0,18.138177,5.390628,1.0,0.014885,9.760953,6.0,27.744961
114,2,16.55434,20.873123,0.596508,0.458316,10.198179,6.0,0.018293,0.845918,5.0,45.587085,15.267836,3.0,0.014264,11.056885,5.0,76.385044
115,2,93.514279,8.878822,0.674837,0.496601,13.862802,3.0,0.012091,17.57067,6.0,48.134836,5.586767,6.0,0.020937,15.407902,3.0,94.896436
116,1,45.233579,56.989681,0.948639,0.814546,9.649598,3.0,0.147106,17.745222,5.0,25.420694,8.025275,2.0,0.183235,3.152122,1.0,87.729911
117,2,51.748824,50.784143,0.416632,0.146813,17.469424,5.0,0.012077,14.61262,5.0,84.697234,6.622094,1.0,0.029095,14.138987,2.0,72.849005
118,1,35.650736,86.202677,0.618494,0.123671,13.028345,5.0,0.013957,12.348818,4.0,23.563446,11.157197,1.0,0.012456,6.583317,1.0,27.142362
119,2,75.103179,31.990027,0.75299,0.729652,10.493258,4.0,0.017303,2.8502,6.0,43.123414,13.947171,5.0,0.041847,11.522963,2.0,65.390875
120,2,76.793006,26.071564,0.12185,0.28175,14.964457,4.0,0.010483,11.442905,1.0,98.128859,1.096282,6.0,0.011673,13.509559,5.0,65.344611
121,2,33.283685,74.489404,0.515582,0.922493,3.44608,5.0,0.866863,11.358119,3.0,66.758792,7.005685,5.0,0.014266,3.863845,4.0,14.907257
122,3,14.13049,91.478765,0.210082,0.870571,1.437492,3.0,0.010445,6.521434,6.0,98.907117,18.26357,1.0,0.143586,16.122088,5.0,61.127696
123,2,60.353103,54.670832,0.428062,0.476796,7.875852,6.0,0.018313,17.091245,1.0,98.857834,9.335837,2.0,0.026197,2.427166,4.0,47.3099
124,1,88.198707,93.547612,0.120448,0.967329,17.421269,1.0,0.019668,4.798573,1.0,9.07829,5.880318,2.0,0.017823,14.344322,2.0,83.57078
125,2,61.344965,89.266846,0.401414,0.420115,2.497172,2.0,0.010121,0.828049,2.0,8.910526,15.915056,5.0,0.013091,2.886907,4.0,63.605733
126,2,83.702227,33.335163,0.382608,0.19541,15.448512,6.0,0.025848,6.262808,6.0,99.406822,4.457665,1.0,0.119573,14.145152,1.0,26.473621
127,2,24.871249,84.749621,0.423491,0.746099,16.889391,6.0,0.013732,5.709659,6.0,40.883024,11.325595,3.0,0.018381,13.918412,2.0,10.074703
128,2,28.350426,95.485618,0.611274,0.67567,6.081135,6.0,0.55148,5.134793,2.0,76.144475,8.100315,1.0,0.01626,9.012713,3.0,92.593264
129,1,18.556097,51.863107,0.933305,0.436263,12.541174,3.0,0.118626,13.427765,6.0,38.310668,3.71021,2.0,0.010138,8.417961,5.0,47.172352
130,2,31.726027,48.037026,0.873496,0.604957,7.330014,2.0,0.014755,17.456126,6.0,59.038863,15.300662,6.0,0.012914,1.658555,2.0,25.962369
131,2,16.532854,17.464796,0.621858,0.587666,1.227121,4.0,0.015063,18.118978,2.0,23.594568,0.812046,2.0,0.012483,2.283299,6.0,79.476972
132,2,74.805453,61.99665,0.903445,0.713487,2.511101,2.0,0.045402,4.575046,1.0,88.451499,0.762033,2.0,0.013606,15.060024,3.0,91.988123
133,2,66.663394,85.642956,0.689916,0.23122,15.257364,5.0,0.010313,12.494505,2.0,56.959951,1.473286,3.0,0.011667,1.800845,1.0,22.990974
134,1,37.397697,18.178411,0.395129,0.967276,11.751559,5.0,0.013157,0.519603,3.0,91.996436,7.50227,6.0,0.037405,9.500363,1.0,80.999198
135,2,20.528931,23.637739,0.208981,0.481548,16.096512,6.0,0.032909,5.120558,6.0,25.500692,9.458646,3.0,0.017578,2.769332,1.0,91.173334
136,1,98.965704,95.107001,0.102473,0.27149,15.099988,2.0,0.017405,3.788518,6.0,1.81576,10.219269,2.0,0.010462,2.738859,6.0,3.546388
137,2,20.192604,65.951465,0.458342,0.666672,5.693959,5.0,0.015663,4.610835,3.0,46.492946,16.021866,2.0,0.017908,5.354787,5.0,83.668464
138,3,74.797641,63.87529,0.841239,0.641336,4.588221,3.0,0.012826,10.099839,6.0,47.459462,16.239185,4.0,0.029827,5.664098,5.0,99.726113
139,2,44.03248,68.292569,0.770568,0.581831,4.951594,1.0,0.020367,7.378278,3.0,42.49687,1.392435,6.0,0.042449,13.471536,2.0,37.281172
140,1,58.280723,1.065524,0.58543,0.737091,12.513737,2.0,0.035868,7.573884,3.0,40.544721,6.976038,6.0,0.021517,4.675305,1.0,13.523285
141,2,73.135797,32.091706,0.360719,0.384975,10.860202,4.0,0.060814,1.451528,4.0,11.34726,18.379418,1.0,0.019066,10.410167,4.0,12.509
142,2,72.130013,31.724034,0.172466,0.867329,13.781998,6.0,0.029217,4.503328,6.0,16.982558,4.849908,3.0,0.011141,0.566034,6.0,86.986425
143,2,39.435058,18.580185,0.740119,0.455807,6.040525,4.0,0.012279,15.454009,1.0,82.924701,14.497427,4.0,0.010304,9.540738,1.0,39.834064
144,2,50.244662,77.587784,0.497538,0.550111,15.075578,1.0,0.016232,8.911406,2.0,6.589541,9.369092,3.0,0.015497,5.650491,4.0,50.978731
145,2,36.291819,94.393898,0.953261,0.855286,17.361123,3.0,0.041923,17.943513,2.0,34.213887,6.586145,4.0,0.026293,3.039243,4.0,84.426176
146,1,90.292048,87.103512,0.245809,0.284005,6.626733,4.0,0.011486,7.408086,1.0,61.323709,1.586277,6.0,0.490421,6.549037,2.0,52.570807
147,2,53.999889,66.927534,0.189962,0.728337,15.21488,6.0,0.011036,1.681018,6.0,73.538986,3.031953,3.0,0.014646,2.278234,3.0,62.968902
148,1,3.649766,26.541993,0.581664,0.16686,4.643178,2.0,0.028072,2.109445,5.0,29.472293,18.142237,3.0,0.011605,8.107401,1.0,3.957339
149,2,74.363165,88.046733,0.97837,0.521286,4.495415,3.0,0.042219,14.634092,1.0,36.318115,10.326242,6.0,0.014785,3.200229,6.0,53.179552
150,3,31.289712,14.018704,0.929536,0.976061,2.73162,4.0,0.021708,8.945552,5.0,64.45063,12.761477,4.0,0.026867,8.625762,6.0,94.992335
151,1,85.440281,2.961378,0.223834,0.515457,12.737868,1.0,0.047408,15.008611,6.0,53.358265,13.376962,4.0,0.039336,14.596757,6.0,80.550779
152,2,44.0075,47.703776,0.617096,0.671638,4.424141,1.0,0.088858,9.931644,3.0,30.106955,1.64427,1.0,0.033355,13.592562,6.0,3.106307
153,1,39.457171,2.297501,0.677167,0.232764,8.025781,5.0,0.01038,12.115988,1.0,63.281958,8.325768,2.0,0.010332,13.583406,1.0,26.556693
154,1,92.262767,25.40263,0.300326,0.88477,16.154012,1.0,0.017527,9.64723,4.0,41.52514,10.802144,5.0,0.071636,13.425495,4.0,46.216545
155,1,16.601474,42.493315,0.694853,0.523874,4.100675,3.0,0.165487,18.218984,1.0,37.081324,15.198232,3.0,0.030689,7.465204,5.0,10.467432
156,1,18.18888,88.129826,0.32522,0.309615,17.300824,3.0,0.010817,9.915351,2.0,30.282906,1.371034,1.0,0.068259,6.657364,1.0,12.736343
157,1,12.434485,26.282348,0.906725,0.460292,3.620616,6.0,0.018177,2.88952,5.0,40.132226,7.818672,1.0,0.017953,10.592666,1.0,42.269112
158,3,41.076495,66.491328,0.8366,0.496066,17.223444,1.0,0.020913,3.80407,6.0,79.348543,6.841426,2.0,0.061778,6.835897,4.0,41.515817
159,3,15.406645,24.169698,0.267442,0.952605,7.774257,3.0,0.079086,16.52729,6.0,37.026004,9.86181,3.0,0.121806,9.051635,6.0,73.553281
160,1,33.792328,14.012046,0.366648,0.835438,13.833287,3.0,0.037652,2.443577,6.0,42.223706,7.815357,3.0,0.030893,10.911749,3.0,10.042673
161,3,28.675397,21.453707,0.492044,0.823531,8.44371,6.0,0.199989,7.969384,4.0,63.733404,13.156752,2.0,0.0241,13.948221,5.0,4.079834
162,2,29.312459,11.476748,0.338545,0.195228,5.860508,3.0,0.021093,2.798251,4.0,22.033609,18.202176,5.0,0.030012,10.681056,2.0,60.743976
163,1,85.041021,85.663438,0.364425,0.802734,11.498565,1.0,0.929495,13.540284,3.0,2.733645,13.194932,4.0,0.030301,15.025092,6.0,5.483184
164,2,61.648025,30.175093,0.903728,0.456891,8.808906,5.0,0.161465,4.473845,3.0,73.569594,1.095861,4.0,0.010188,14.192082,4.0,66.77628
165,2,30.120984,18.489205,0.901152,0.668991,8.670972,2.0,0.030733,10.672496,1.0,68.992029,17.051287,3.0,0.01726,13.048697,4.0,70.159336
166,3,61.876366,38.827454,0.731501,0.881123,11.154194,3.0,0.018152,16.334642,3.0,27.536883,7.317116,6.0,0.113308,1.809656,4.0,81.542168
167,2,23.231815,62.890995,0.790473,0.175292,12.20503,4.0,0.016892,6.587598,3.0,83.308886,13.447845,6.0,0.026147,11.144854,4.0,81.74313
168,1,8.194415,73.068469,0.370638,0.449618,8.110171,1.0,0.014964,8.238372,2.0,47.629425,14.458325,2.0,0.011001,3.492399,4.0,93.675139
169,2,24.87477,70.818079,0.737797,0.391694,5.270998,6.0,0.011617,6.680979,4.0,9.251406,12.476849,6.0,0.03678,1.686842,5.0,50.067805
170,2,98.569746,83.096046,0.17591,0.912433,16.078826,5.0,0.029234,2.552648,4.0,31.131407,14.282523,1.0,0.012037,5.431788,5.0,92.845497
171,1,17.76638,2.864926,0.72328,0.714752,10.550184,4.0,0.024833,3.179079,2.0,20.940156,4.861535,1.0,0.011982,9.045349,6.0,35.571345
172,1,47.059639,41.755538,0.915044,0.745725,0.409744,1.0,0.491581,5.370124,1.0,38.773532,4.105056,4.0,0.011098,3.319374,3.0,5.498416
173,2,78.725898,74.148709,0.763558,0.97455,0.946973,5.0,0.014499,16.417334,1.0,8.667923,16.764732,3.0,0.017008,4.455641,2.0,16.033325
174,3,32.109605,73.333735,0.133699,0.215542,7.801748,1.0,0.011564,16.976771,1.0,7.343876,6.277633,3.0,0.025478,1.797695,4.0,37.555354
